Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
8.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781792.9375,10.491186,32.413815,31.361692,25.026005,0.203521,0.312428,0,0,0,0.015631,25.387119,5210423,0,0,0,0,0,0,0,55.245819
8.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781865.9375,10.490623,32.413815,31.356678,25.064737,0.20419,0.313649,0,0,0,0.015579,25.386524,5210223,0,0,0,0,0,0,0,55.737984
8.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781855.4375,10.492876,32.408703,31.349991,25.04039,0.203521,0.312123,0,0,0,0.015474,25.387812,5210288,0,0,0,0,0,0,0,55.12278
9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781815.0625,10.494847,32.408703,31.351664,25.012726,0.203922,0.312428,0,0,0,0.015893,25.386971,5210159,0,0,0,0,0,0,0,55.491901
9.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781737.375,10.496256,32.40189,31.34832,25.062525,0.203788,0.312581,0,0,0,0.01626,25.387712,5210404,0,0,0,0,0,0,0,54.630615
9.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781651.1875,10.489215,32.412109,31.33662,25.045923,0.203521,0.313039,0,0,0,0.015369,25.387516,5210470,0,0,0,0,0,0,0,54.999737
9.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781587.625,10.489215,32.400185,31.331608,25.013832,0.203521,0.312276,0,0,0,0.016208,25.38796,5210406,0,0,0,0,0,0,0,54.753654
9.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781563.5,10.494285,32.406998,31.314898,25.003874,0.203654,0.313344,0,0,0,0.015946,25.387318,5210412,0,0,0,0,0,0,0,55.245819
9.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781589.5,10.494285,32.406998,31.314898,25.003874,0.203654,0.313344,0,0,0,0.015579,25.388405,5210462,0,0,0,0,0,0,0,55.12278
9.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781636.25,10.494285,32.406998,31.314898,25.003874,0.203654,0.313344,0,0,0,0.015788,25.387489,5210498.5,0,0,0,0,0,0,0,55.245819
